UID,Price,Type,Title,Links,Sub Heading
3851,"$1,600",Room for Rent , Serangoon,https://rentinsingapore.com.sg/rooms-for-rent/ID671840,Big ensuite room can cook
3852,"$5,000",Whole Unit , Bedok,https://rentinsingapore.com.sg/rooms-for-rent/ID671764,3 Bedders for Rent at Bayshore Park! NO AGENT FEE
3853,"$1,100",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID671829,2 pax room near chinese garden mrt for rent 
3854,$850,Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID671847,Common Room at Woodlands ( single lady only ) 
3855,"$2,000",Room for Rent , Simei,https://rentinsingapore.com.sg/rooms-for-rent/ID671835,Master Room for Rent at Eastpoint Green.Near to Simei MRT. (FEMALES ONLY) NO AGENT FEE
3856,"$1,400",Room for Rent , Clementi,https://rentinsingapore.com.sg/rooms-for-rent/ID417639,Awesome Common room in Clement Canopy Condo
3857,$750,Room for Rent , Bukit Panjang,https://rentinsingapore.com.sg/rooms-for-rent/ID511947,Common Room for Rent. Blk 240 Bukit Panjang Ring Road $750 
3858,"$1,250",Room for Rent , Bedok,https://rentinsingapore.com.sg/rooms-for-rent/ID671841,Near Bedok North MRT! Master room at 622 bedok reservoir road for rent! Aircon wifi! 
3859,$800,Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID671837,Common room at 710 woodlands drive 70 for rent! Aircon wifi! 
3860,"$1,400",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID671962,2 x renovated room @ Blk 119d Kim Tian Road - $1400 for 1 lady (Aircon + WiFi) 
3861,"$1,400",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID671959,2 x renovated room @ Blk 119d Kim Tian Road - $1400 for 1 lady (Aircon + WiFi) 
3862,"$1,000",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID671958,Blk 293A Bt Batok - $1000 for 1 lady (aircon + wifi)  - renovated room - with DRYER 
3863,"$1,000",Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID671957,Blk 293A Bt Batok - $1000 for 1 lady (aircon + wifi)  - renovated room - with DRYER 
3864,"$1,000",Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID671956,3 mins walk AMK MRT - lady environment - Blk 716 AMK - $1000 for 1 lady 
3865,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID671955,3 mins walk AMK MRT - lady environment - Blk 716 AMK - $1000 for 1 lady 
3866,$700,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID671954,Blk 611 Ang Mo Kio - $700 for 1 guy (Wifi) 
3867,$700,Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID671953,Blk 611 Ang Mo Kio - $700 for 1 guy (Wifi) 
3868,$700,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID671952,Blk 611 Ang Mo Kio - $700 for 1 guy (Wifi) 
3869,"$1,400",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID650489,Common room for rent @ Tampinea 
3870,"$1,200",Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID671980,Master room at 326 yishun ring road for rent! Aircon wifi! 
3871,"$1,200",Room for Rent , Kallang,https://rentinsingapore.com.sg/rooms-for-rent/ID360247,Looking For Long Term Tenant
3872,"$1,000",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID671973,Master & Common room @ Blk 884 Tampines St 83 - 1 guy (aircon +wifi) 
3873,"$1,000",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID671972,3 mins walk AMK MRT - lady environment - Blk 716 AMK - $1000 for 1 lady 
3874,$700,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID671970,Blk 926 Hougang - 1 lady (Wifi) - opposite Hougang 1
3875,$700,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID671969,Blk 611 Ang Mo Kio - $700 for 1 guy (Wifi) 
3876,"$1,300",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID671968,"Master room @ Blk 308 Bt Batok - walk to Bt Gombak MRT, Aircon + WiFi "
3877,"$1,300",Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID671967,"Master room @ Blk 308 Bt Batok - walk to Bt Gombak MRT, Aircon + WiFi "
3878,"$1,000",Room for Rent , Clementi,https://rentinsingapore.com.sg/rooms-for-rent/ID671965,Blk 612 Clementi - $1000 for 1 pax (Aircon + WiFi)
3879,"$1,400",Room for Rent , Tanjong Pagar,https://rentinsingapore.com.sg/rooms-for-rent/ID671964,2 x renovated room @ Blk 119d Kim Tian Road - $1400 for 1 lady (Aircon + WiFi) 
3880,"$4,900",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID387954,"The Sail 1 bedroom STUDIO ,Stunning View Overlooking Marina bay Sands"
3881,"$3,600",Whole Unit , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID671533,High floor Breezy 3 bedroom for rent!! 
3882,"$1,300",Room for Rent , Chinatown,https://rentinsingapore.com.sg/rooms-for-rent/ID671558,City central room for rent
3883,"$4,700",Whole Unit , Bukit Merah,https://rentinsingapore.com.sg/rooms-for-rent/ID671616,Rare! High Floor 4Room HDB @ Telok Blangah for Immediate Rent
3884,"$1,000",Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID671608,Common Room @ Woodsvale Condo @ Woodlands Drive 72! No owner!
3885,"$4,000",Whole Unit , Clementi,https://rentinsingapore.com.sg/rooms-for-rent/ID671593,Excellent 3rm HDB Flat @ Clementi for Rent! Near to NUS!
3886,"$2,400",Whole Unit , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID671579,🍏🍎🍏2bedroom Unit Bk 625 A.Mo.Kio(Yio Chu Kang MRT) $2400 🍏🍎🍏
3887,"$1,800",Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID660037,Executive Master Bedroom
3888,"$2,500",Whole Unit , Bedok,https://rentinsingapore.com.sg/rooms-for-rent/ID671556,"1bedroom Near Bedok and Tanan Merah MRT, Well Fully Furnished, Privacy"
3889,"$1,100",Room for Rent , Bukit Batok,https://rentinsingapore.com.sg/rooms-for-rent/ID671555,"New Aircon & New Furnished 2pax, Light cooking, onwer seldom stay home, Near Bt Gombak Mrt"
3890,"$1,100",Room for Rent , Tanjong Pagar,https://rentinsingapore.com.sg/rooms-for-rent/ID671554,"Near 4 different Mrt, good size common room at 1 Tanjong Pagar Road"
3891,"$1,900",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID671551,"Above Tanjong Pagar Mrt, Sea View, Privacy Common room, no owner for rent"
3892,"$2,200",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID671550,"Privacy, no owner, 2 Common rooms besider Great World City Shopping Mall, Partial Pool view"
3893,"$1,250",Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID671511,Common Room - S$1250 @ Khatib 
3894,"$1,000",Room for Rent , Sengkang,https://rentinsingapore.com.sg/rooms-for-rent/ID671510,SENGKANG BLK 213A COMMON ROOM FOR RENT
3895,$700,Room for Rent , Punggol,https://rentinsingapore.com.sg/rooms-for-rent/ID671524,Common Room @ Punggol Field 201B!
3896,"$1,500",Room for Rent , Paya Lebar,https://rentinsingapore.com.sg/rooms-for-rent/ID596435,Eight Rivesuites common room. 
3897,"$3,500",Whole Unit , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID671500,1 Bedroom + Study & 1 Bath 
3898,$900,Room for Rent , Paya Lebar,https://rentinsingapore.com.sg/rooms-for-rent/ID671496,* Furnished common room  ** 5 min to Aljunied MRT
3899,"$1,200",Room for Rent , Jurong West,https://rentinsingapore.com.sg/rooms-for-rent/ID671497,2 female or 2 male  wanted to our common room $1200
3900,"$1,900",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID32787,"Single Rm , Raffles Place MRT CBD : The Sail @ marina bay"
3901,"$2,400",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID31199,"CBD Location , Standard Common Room"
3902,"$3,800",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID32040,"Raffles Quay MRT  - Newly Furnished Private Studio , Virtual Viewing & Digital Move in"
3903,"$2,900",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID422805,"Big Master Room @ Full Furnish 3 bedroom Unit ,Marina Bay Sands"
3904,"$1,950",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID431212,"Spacious Common rooms @ Teresa Ville Condo for Rent. , Virtual Viewing & Digital Check in"
3905,"$1,900",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID402235,Quiet and Cozy Common Room in the Heart of CBD! 3 Bedroom Unit . 
3906,"$2,200",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID431778,"Big Queen Room , Working professionals Unit with outdoor balcony ,CBD Downtown MRT"
3907,"$1,800",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID446237,First Class Condo Facilities - Queen Room near MBFC/Marina Bay Sands
3908,"$4,900",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID446575,Marina Bay Sands - 1 Bedroom Unit - Attend Virtual Viewing !
3909,"$1,300",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID448389,Expats Environment - Cosy Pocket Room @ Central Business District - Downtown Line  
3910,"$1,400",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID671814,2 x renovated room @ Blk 119d Kim Tian Road - $1400 for 1 lady (Aircon + WiFi) 
3911,"$1,000",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID671813,Master & Common room @ Blk 884 Tampines St 83 - 1 guy (aircon +wifi) NEW TOILET 
3912,"$1,000",Room for Rent , Changi,https://rentinsingapore.com.sg/rooms-for-rent/ID671812,Renovated room - Blk 625B Tampines - $1000 for 1 guy (Aircon + WiFi)
3913,"$1,000",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID671811,Renovated room - Blk 625B Tampines - $1000 for 1 guy (Aircon + WiFi)
3914,"$1,280",Room for Rent , Balestier,https://rentinsingapore.com.sg/rooms-for-rent/ID558946,Novena/ Boon Keng / Farrer Park / Common Room/Female Only/Balestier Point
3915,"$1,280",Room for Rent , Farrer Park,https://rentinsingapore.com.sg/rooms-for-rent/ID558947,Novena/ Boon Keng / Farrer Park / Common Room/Female Only/Balestier Point
3916,"$1,280",Room for Rent , Novena,https://rentinsingapore.com.sg/rooms-for-rent/ID558948,Novena/ Boon Keng / Farrer Park / Common Room/Female Only/Balestier Point 
3917,"$1,280",Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID558949,Novena/ Boon Keng / Farrer Park / Common Room/Female Only/Balestier Point 
3918,"$1,200",Room for Rent , Sentosa,https://rentinsingapore.com.sg/rooms-for-rent/ID671808,Blk 67 Telok Blangah - $1200 for 1 pax (Indian House) 
3919,$700,Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID671807,Blk 611 Ang Mo Kio - $700 for 1 guy (Wifi) 
3920,"$2,350",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID432296,"High Floor , Unblock Views Above 50 level , Cosy & Well Renovated Large Room"
3921,"$2,500",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID435637,Fully Furnished Amazing Full Marina Bay view Premium room @ heart of CBD
3922,"$3,200",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID449955,Newly Furnished Big En-Suite Master Room - Super High Floor Unit - Marina bay Sands
3923,"$2,150",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID448767,Marina Boulevard - Queen Room for Rent - Immediate Available !
3924,"$2,500",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID508216,Nicely Furnish En-suite Master Room @ Tiong Bahru MRT .
3925,"$2,000",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID541721,"1 Shenton Way - Big Queen Room - Outdoor Balcony ,City views"
3926,"$2,350",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID541723,"Marina Bay Sands View, Queen Room - Expats Housemates"
3927,"$2,500",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID629018,"Super High Floor Big Condo Room with Own Toilet , Just inside CBD Raffles place MRT"
3928,"$1,950",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID628926,Full Furnish Common Room - Tiong Bahru & Great World MRT 
3929,"$7,000",Whole Unit , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID629404,Lovely Marina Bay Sands Well Equipped 1 Bedroom Studio with Kitchen [Downtown MRT] 
3930,"$1,350",Room for Rent , Bishan,https://rentinsingapore.com.sg/rooms-for-rent/ID474177,"Bishan MRT near Master Bedroom (air-conditioned, work table/chair) for rent"
3931,$700,Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID671794,Blk 229 Pasir Ris - $700 for 1 guy 
3932,"$1,400",Room for Rent , Hougang,https://rentinsingapore.com.sg/rooms-for-rent/ID671793,Master room at Evergreen Park (31 hougang avenue 7) for rent! Aircon wifi! 
3933,"$1,250",Room for Rent , Bugis,https://rentinsingapore.com.sg/rooms-for-rent/ID546805,Bugis MRT -Sultan Gate Place - Common Room
3934,"$1,250",Room for Rent , Lavender,https://rentinsingapore.com.sg/rooms-for-rent/ID546807,Lavender MRT Condo - Sultan Gate Place - Common Room
3935,"$1,250",Room for Rent , Kallang,https://rentinsingapore.com.sg/rooms-for-rent/ID546808,Kallang MRT - Sultan Gate Place - Common Room
3936,"$1,250",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID546810,CBD - Sultan Gate Place - Common Room
3937,"$1,250",Room for Rent , Bugis,https://rentinsingapore.com.sg/rooms-for-rent/ID546811,Bugis MRT -Sultan Gate Place - Common Room
3938,"$1,250",Room for Rent , Lavender,https://rentinsingapore.com.sg/rooms-for-rent/ID546812,Lavender MRT Condo - Sultan Gate Place - Common Room
3939,"$1,250",Room for Rent , Kallang,https://rentinsingapore.com.sg/rooms-for-rent/ID546813,Kallang MRT - Sultan Gate Place - Common Room
3940,"$1,250",Room for Rent , Bugis,https://rentinsingapore.com.sg/rooms-for-rent/ID597175,Room in Sultan Gate Place
3941,$999,Room for Rent , Balestier,https://rentinsingapore.com.sg/rooms-for-rent/ID605248,Novena MRT  / Toa Payoh MRT / Boon Keng / Thomson MRT /Available 02 Sept                     
3942,$999,Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID605249,Novena MRT / Toa Payoh MRT / Boon Keng / Thomson MRT /Available immediate
3943,$999,Room for Rent , Novena,https://rentinsingapore.com.sg/rooms-for-rent/ID605253,Novena MRT  / Toa Payoh MRT / Boon Keng / Thomson MRT /Available immediate                          
3944,$850,Room for Rent , Jurong West,https://rentinsingapore.com.sg/rooms-for-rent/ID275117,High floor Big common room to rent
3945,$800,Room for Rent , Boon Lay,https://rentinsingapore.com.sg/rooms-for-rent/ID671762,Common room at 217a boon lay avenue for rent! Wifi available! 
3946,"$1,200",Room for Rent , Woodlands,https://rentinsingapore.com.sg/rooms-for-rent/ID671635,Master bedroom - 6 mins walk to TEL (Brown) Woodlands MRT  
3947,"$1,400",Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID671653,Master Bedroom @155 Yishun street 11
3948,$700,Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID671666,2 min walk from Braddell MRT 
3949,$700,Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID671684,2 min walk Braddell MRT
3950,"$1,500",Room for Rent , Geylang,https://rentinsingapore.com.sg/rooms-for-rent/ID671476,Master room at 14 Eunos crescent for rent! Aircon wifi! 
3951,$700,Room for Rent , Choa Chu Kang,https://rentinsingapore.com.sg/rooms-for-rent/ID604343,Common room @Yew Tee mrt ( Looking for ONE female tenant) 
3952,"$1,300",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID426880,Common room with personal bathroom for rent
3953,"$1,300",Room for Rent , Jurong East,https://rentinsingapore.com.sg/rooms-for-rent/ID671456,Master room at 207 Jurong East Street 21 for rent! Aircon wifi! Cooking allowed! 
3954,"$1,400",Room for Rent , Tampines,https://rentinsingapore.com.sg/rooms-for-rent/ID671447,Near Tampines MRT! Common room at 247 tampines street 21 for rent! Aircon wifi! 
3955,"$1,250",Room for Rent , Bishan,https://rentinsingapore.com.sg/rooms-for-rent/ID541133,Braddell MRT - Pool/ Tennis/ Gym Condo -10B Braddell View
3956,$999,Room for Rent , Bugis,https://rentinsingapore.com.sg/rooms-for-rent/ID671446,"Lavender MRT/Nicoll Highway MRT / Bugis MRT - Available immediate, common room"
3957,"$1,500",Room for Rent , Ang Mo Kio,https://rentinsingapore.com.sg/rooms-for-rent/ID671430,Master room at 348 ang mo kio avenue 3 for rent! Aircon wifi! 
3958,$900,Room for Rent , Jurong West,https://rentinsingapore.com.sg/rooms-for-rent/ID671424,Near Boon Lay MRT! Common room at 664d jurong west street 64 for rent! Aircon wifi! 
3959,"$1,000",Room for Rent , Sengkang,https://rentinsingapore.com.sg/rooms-for-rent/ID671372,Near fernvale Lrt quiet common room
3960,"$1,200",Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID671375,Blk 726 yishun 5mins to MRT 
3961,"$1,000",Room for Rent , Serangoon,https://rentinsingapore.com.sg/rooms-for-rent/ID671383,Nice Environment 1 common room
3962,"$2,000",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID671380,Beautiful master bedroom in Livia
3963,"$2,600",Room for Rent , Katong,https://rentinsingapore.com.sg/rooms-for-rent/ID671413,Master Studio Room for rent - 560 sqft mrt 
3964,"$1,400",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID671379,Beautiful rooms in Livia
3965,"$1,500",Room for Rent , Pasir Ris,https://rentinsingapore.com.sg/rooms-for-rent/ID671297,Big Room for Rental  ( Landed Property)
3966,"$2,400",Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID671342,"""Room for Rent: More Than Just Four Walls, We Promise!”"
3967,$850,Room for Rent , Yishun,https://rentinsingapore.com.sg/rooms-for-rent/ID671353,Common room for rent at yishun s763318
3968,"$4,200",Whole Unit , Serangoon,https://rentinsingapore.com.sg/rooms-for-rent/ID671355,Rarely available 3-bedder for rent at The Midtown Residences
3969,$900,Room for Rent , Punggol,https://rentinsingapore.com.sg/rooms-for-rent/ID671358,Room for rent
3970,"$1,700",Room for Rent , Tiong Bahru,https://rentinsingapore.com.sg/rooms-for-rent/ID629609,Expats Choice - Tiong Bahru MRT - Newly Furnish Queen Room 
3971,"$2,050",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID629610,CBD Condo Queen Room with Outdoor Balcony - Downtown / Raffles place MRT 
3972,"$1,450",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID650350,Full Furnish Pocket Room for Rent - Downtown MRT 
3973,"$3,450",Room for Rent , CBD,https://rentinsingapore.com.sg/rooms-for-rent/ID650358,Just inside CBD - En-Suite Master Bedroom at Marina Bay Sands 
3974,$900,Room for Rent , Toa Payoh,https://rentinsingapore.com.sg/rooms-for-rent/ID671499,Common room at 221 Lorong 8 Toa Payoh for rent! Wifi available!
3975,$999,Room for Rent , Bishan,https://rentinsingapore.com.sg/rooms-for-rent/ID671495,Available 08Aug - Common Room/Strictly Single Occupancy/no Owner Stayin/No Agent Fee/Cooking allowed
